SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,819 White Wing Ln,Suisun City,CA,94585,449000,4,3.0,Suisun 10,1890,6098,1978,1,238,,Active,,,http://www.redfin.com/CA/Suisun-City/819-White-Wing-Ln-94585/home/2571735,BAREIS,22011813,N,Y,38.2509977,-122.0096199
MLS Listing,,Single Family Residential,3636 Sanford St,Concord,CA,94520,698888,4,3.0,East Sun Terrrac,1758,8250,2020,1,398,,Active,,,http://www.redfin.com/CA/Concord/3636-Sanford-St-94520/home/1425951,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906542,N,Y,38.0023604,-122.031736
MLS Listing,,Single Family Residential,683 NECTAR Dr,Brentwood,CA,94513,579900,4,2.5,Garin,2151,6500,1996,1,270,,Active,,,http://www.redfin.com/CA/Brentwood/683-Nectar-Dr-94513/home/909439,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906538,N,Y,37.927115,-121.6833588
MLS Listing,,Single Family Residential,2010 Bridle Creek Cir,Tracy,CA,95377,469900,3,2.0,Bridle Creek,1366,5772,1997,1,344,,Active,,,http://www.redfin.com/CA/Tracy/2010-Bridle-Creek-Cir-95377/home/19744802,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906537,N,Y,37.7500065,-121.4608608
MLS Listing,,Single Family Residential,110 Bridge Rd,Pleasant Hill,CA,94523,825000,3,2.0,Poets Corner,1532,8769,1947,1,539,,Active,,,http://www.redfin.com/CA/Pleasant-Hill/110-Bridge-Rd-94523/home/1958600,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906334,N,Y,37.9379973,-122.0798164
MLS Listing,,Single Family Residential,925 Bergenia St,Vacaville,CA,95687,545935,4,3.0,Vacaville 7,2154,4000,2020,1,253,,Active,,,http://www.redfin.com/CA/Vacaville/925-Bergenia-St-95687/home/171941486,BAREIS,22011817,N,Y,38.3462284,-121.933113
MLS Listing,,Single Family Residential,111 edgehill Ct,Vallejo,CA,94589,395000,3,2.0,Vallejo 4,1317,7405,1973,1,300,,Active,,,http://www.redfin.com/CA/Vallejo/111-Edgehill-Ct-94589/home/2210370,BAREIS,22011820,N,Y,38.1309318,-122.2444949
MLS Listing,,Single Family Residential,630 Falcon Way,Livermore,CA,94551,750000,3,2.0,Northside,1269,5510,1959,1,591,,Active,,,http://www.redfin.com/CA/Livermore/630-Falcon-Way-94551/home/1613189,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906532,N,Y,37.6853242,-121.7879022
MLS Listing,,Single Family Residential,127 Bluebird Ct,Hercules,CA,94547,659000,3,2.5,Hercules,1611,6882,1986,1,409,,Active,,,http://www.redfin.com/CA/Hercules/127-Bluebird-Ct-94547/home/1109843,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906529,N,Y,37.999169,-122.2631511
MLS Listing,,Single Family Residential,707 Preservation St,Pittsburg,CA,94565,517700,5,3.0,Contra Costa,2279,4098,2004,1,227,157,Active,,,http://www.redfin.com/CA/Pittsburg/707-Preservation-St-94565/home/2098359,BAREIS,22011629,N,Y,38.0277984,-121.8951043
MLS Listing,,Single Family Residential,1316 Robbins Ct,Suisun City,CA,94585,589900,4,3.0,Suisun 11,2970,8843,2000,1,199,,Active,,,http://www.redfin.com/CA/Suisun-City/1316-Robbins-Ct-94585/home/2582310,BAREIS,22011810,N,Y,38.239875,-121.9910531
MLS Listing,,Single Family Residential,5150 Valley View Rd,El Sobrante,CA,94803,619000,3,2.0,May Valley,1499,10019,1959,1,413,,Active,,,http://www.redfin.com/CA/El-Sobrante/5150-Valley-View-Rd-94803/home/1131280,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906527,N,Y,37.9666739,-122.2838419
MLS Listing,,Single Family Residential,4739 Lisette Way,Stockton,CA,95206,397900,4,3.0,Southwest Stockton,1852,3250,2020,1,,136,Active,,,http://www.redfin.com/CA/Stockton/4739-Lisette-Way-95206/home/22497998,MetroList,20030640,N,Y,37.89867,-121.293828
MLS Listing,,Single Family Residential,1149 Ballard Ct,Tracy,CA,95376,439950,3,2.0,Tracy Central,1167,10450,1984,1,,,Active,,,http://www.redfin.com/CA/Tracy/1149-Ballard-Ct-95376/home/19752054,MetroList,20030399,N,Y,37.7214379,-121.4173809
MLS Listing,,Single Family Residential,668 Flagstone Dr,Stockton,CA,95206,395900,4,3.0,Southwest Stockton,1852,3250,2020,1,,136,Active,,,http://www.redfin.com/CA/Stockton/668-Flagstone-Dr-95206/home/22465722,MetroList,20030639,N,Y,37.898,-121.293081
MLS Listing,,Single Family Residential,109 Independence Ave,Vacaville,CA,95687,455000,3,2.5,Vacaville 4,1532,3040,1987,1,297,105,Active,,,http://www.redfin.com/CA/Vacaville/109-Independence-Ave-95687/home/2406267,BAREIS,22011814,N,Y,38.3330383,-121.9569762
MLS Listing,,Single Family Residential,5 Atlantic Ct,Petaluma,CA,94954,574500,3,2.0,Petaluma East,1144,8999,1966,1,502,,Active,,,http://www.redfin.com/CA/Petaluma/5-Atlantic-Ct-94954/home/2156537,BAREIS,22011520,N,Y,38.2387731,-122.6174235
MLS Listing,,Single Family Residential,1123 Eaglewood Ct,Richmond,CA,94806,565000,3,2.5,Richmond,1428,2056,2004,1,396,137,Active,,,http://www.redfin.com/CA/Richmond/1123-Eaglewood-Ct-94806/home/1605636,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906516,N,Y,37.9894203,-122.3362376
MLS Listing,,Single Family Residential,2130 Davis Dr,Fairfield,CA,94533,415000,3,2.0,Fairfield 6,1438,6098,1976,1,289,,Active,,,http://www.redfin.com/CA/Fairfield/2130-Davis-Dr-94533/home/2568614,BAREIS,22011676,N,Y,38.2680071,-121.9969611
MLS Listing,,Single Family Residential,4731 Lisette Way,Stockton,CA,95206,343900,3,2.0,Southwest Stockton,1158,3250,2020,1,,136,Active,,,http://www.redfin.com/CA/Stockton/4731-Lisette-Way-95206/home/22497987,MetroList,20030626,N,Y,37.898766,-121.293828
MLS Listing,,Single Family Residential,660 Flagstone Dr,Stockton,CA,95206,339900,3,2.0,Southwest Stockton,1158,3250,2020,1,,136,Active,,,http://www.redfin.com/CA/Stockton/660-Flagstone-Dr-95206/home/22496987,MetroList,20030625,N,Y,37.898,-121.29296
MLS Listing,,Single Family Residential,1532 Via Rancho,San Lorenzo,CA,94580,700000,3,2.0,San Lorenzo Vilg,1143,5000,1954,1,612,12,Active,,,http://www.redfin.com/CA/San-Lorenzo/1532-Via-Rancho-94580/home/1314921,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906509,N,Y,37.6759053,-122.1439707
MLS Listing,,Single Family Residential,837 7th Ave,Crockett,CA,94525,549000,3,2.0,Contra Costa,1900,2500,1917,1,289,,Active,,,http://www.redfin.com/CA/Crockett/837-7th-Ave-94525/home/1914891,BAREIS,22011802,N,Y,38.0518219,-122.2270322
MLS Listing,,Single Family Residential,1917 Sherry Cir,Oakley,CA,94561,449000,3,2.0,Oakley,1488,6660,1980,1,302,,Active,,,http://www.redfin.com/CA/Oakley/1917-Sherry-Cir-94561/home/1315922,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906508,N,Y,37.9910395,-121.7306558
MLS Listing,,Single Family Residential,17038 Cobble Creek Way,Lathrop,CA,95330,449000,4,3.0,Lathrop,2344,4543,2007,1,,,Active,,,http://www.redfin.com/CA/Lathrop/17038-Cobble-Creek-Way-95330/home/19713991,MetroList,20030534,N,Y,37.8059786,-121.3007888
MLS Listing,,Single Family Residential,4128 Villa Gomez Ln,Stockton,CA,95206,334000,3,2.0,Southwest Stockton,1466,5497,2000,1,,,Active,,,http://www.redfin.com/CA/Stockton/4128-Villa-Gomez-Ln-95206/home/19737304,MetroList,20030610,N,Y,37.9052112,-121.3007441
MLS Listing,,Single Family Residential,5242 Vera Ln,San Jose,CA,95111,888888,3,2.5,Santa Clara County,1838,3559,2005,1,484,,Active,,,http://www.redfin.com/CA/San-Jose/5242-Vera-Ln-95111/home/12177320,BAREIS,22011808,N,Y,37.2621458,-121.8105967
MLS Listing,,Single Family Residential,1715 MacArthur Blvd,Oakland,CA,94602,699000,2,2.0,Oakland,,,,1,,,Active,,,http://www.redfin.com/CA/Oakland/1715-MacArthur-Blvd-94602/home/1329278,San Francisco MLS,498915,N,Y,37.7999105,-122.2213585
MLS Listing,,Single Family Residential,733 Blue Stone Dr,Stockton,CA,95206,330900,3,3.0,Southwest Stockton,1277,3075,2020,1,,135,Active,,,http://www.redfin.com/CA/Stockton/733-Bluestone-Dr-95206/home/22497763,MetroList,20030605,N,Y,37.897775,-121.293773
MLS Listing,,Single Family Residential,1333 Horan Ct,Pittsburg,CA,94561,409000,3,2.0,Vista Del Rio,1639,9800,1972,1,250,,Active,,,http://www.redfin.com/CA/Pittsburg/1333-Horan-Ct-94565/home/656049,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906496,N,Y,37.9967628,-121.8733164
MLS Listing,,Single Family Residential,490 Mahogany,Tracy,CA,95376-9014,430000,3,2.0,Sycamore,1366,5998,1985,1,315,,Active,,,http://www.redfin.com/CA/Tracy/490-Mahogany-Ln-95376/home/19753578,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906494,N,Y,37.716632,-121.432873
MLS Listing,,Single Family Residential,10849 St Moritz Cir,Stockton,CA,95209,529900,4,3.0,far Northwest Stockton,2930,8019,2020,1,,131,Active,,,http://www.redfin.com/CA/Stockton/10849-St-Moritz-Cir-95209/home/22488999,MetroList,20030585,N,Y,38.0548542,-121.3291881
MLS Listing,,Single Family Residential,6646 Yellowstone Cir,Discovery Bay,CA,94505,574500,4,3.0,The Lakes,3092,6264,2004,1,186,173,Active,,,http://www.redfin.com/CA/Discovery-Bay/6646-Yellowstone-Cir-94505/home/2106327,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906489,N,Y,37.9227598,-121.6155184
MLS Listing,,Single Family Residential,7140 Portage Rd,Dublin,CA,94568,899800,3,2.0,Echo Park,1446,9738,1966,1,622,,Active,,,http://www.redfin.com/CA/Dublin/7140-Portage-Rd-94568/home/1852413,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905381,N,Y,37.7102889,-121.9256001
MLS Listing,,Single Family Residential,2418 Ridgewood Cir,Fairfield,CA,94534,675000,4,2.5,Fairfield 3,3087,10568,2004,1,219,,Active,,,http://www.redfin.com/CA/Fairfield/2418-Ridgewood-Cir-94534/home/2607446,BAREIS,22011658,N,Y,38.2899832,-122.0583094
MLS Listing,,Single Family Residential,9838 Sleepy Hollow Ct,Stockton,CA,95209,380000,4,2.0,Northeast Stockton,1832,7000,1983,1,,22,Active,,,http://www.redfin.com/CA/Stockton/9838-Sleepy-Hollow-Ct-95209/home/19839685,MetroList,20030582,N,Y,38.042145,-121.3525326
MLS Listing,,Single Family Residential,9390 Snow Creek Cir,Stockton,CA,95212,425000,3,2.0,Northeast Stockton,1525,14462,2001,1,,,Active,,,http://www.redfin.com/CA/Stockton/9390-Snow-Creek-Cir-95212/home/19721124,MetroList,20030561,N,Y,38.0366384,-121.2669956
MLS Listing,,Single Family Residential,527 SOLANO Dr,Benicia,CA,94510,689000,4,2.5,Benicia 1,1775,10280,1986,1,388,,Active,,,http://www.redfin.com/CA/Benicia/527-Solano-Dr-94510/home/2349990,BAREIS,22011735,N,Y,38.0846094,-122.1728533
MLS Listing,,Single Family Residential,67 Werner Ave,Daly City,CA,94014,898000,3,2.0,Original Daly City,1080,3369,1961,1,831,,Active,,,http://www.redfin.com/CA/Daly-City/67-Werner-Ave-94014/home/12225757,San Francisco MLS,498904,N,Y,37.692184,-122.4677435
MLS Listing,,Single Family Residential,18115 Courtwright Ct,Lathrop,CA,95330,674900,3,3.0,Lathrop,2511,4320,2018,1,,,Active,,,http://www.redfin.com/CA/Lathrop/18115-Courtwright-Ct-95330/home/144089167,MetroList,20030558,N,Y,37.7959379,-121.3250793
MLS Listing,,Single Family Residential,912 Hawthorne Ave,Antioch,CA,94509,410000,3,2.0,Antioch,1353,6300,1957,1,303,,Active,,,http://www.redfin.com/CA/Antioch/912-Hawthorne-Ave-94509/home/605440,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906465,N,Y,38.0004076,-121.8180716
MLS Listing,,Single Family Residential,1351 Columbus Ave,Livermore,CA,94550,769950,3,2.0,Old Granada,1610,6950,1959,1,478,,Active,,,http://www.redfin.com/CA/Livermore/1351-Columbus-Ave-94550/home/1967459,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906464,N,Y,37.667822,-121.7778439
MLS Listing,,Single Family Residential,18083 Courtwright Ct,Lathrop,CA,95330,719900,5,4.0,Lathrop,2939,4320,2018,1,,,Active,,,http://www.redfin.com/CA/Lathrop/18083-Courtwright-Ct-95330/home/144089169,MetroList,20030548,N,Y,37.7962016,-121.3250822
MLS Listing,,Single Family Residential,689 N Livermore Ave,Livermore,CA,94551,750000,3,2.0,Northside,1529,7500,1968,1,491,,Active,,,http://www.redfin.com/CA/Livermore/689-N-Livermore-Ave-94551/home/881484,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905885,N,Y,37.6889171,-121.7724806
MLS Listing,,Single Family Residential,2122 69th Ave,Oakland,CA,94621,389000,4,2.0,Oakland,1281,4800,1920,1,304,,Active,,,http://www.redfin.com/CA/Oakland/2122-69th-Ave-94621/home/1363281,San Francisco MLS,498620,N,Y,37.7654156,-122.1826536
MLS Listing,,Single Family Residential,508 Walnut Ct,Vacaville,CA,95688,397500,3,2.0,Vacaville 2,1796,8276,1963,1,221,,Active,,,http://www.redfin.com/CA/Vacaville/508-Walnut-Ct-95688/home/2137050,BAREIS,22011749,N,Y,38.3508249,-122.001092
MLS Listing,,Single Family Residential,2820 Garden Farms Ave,Lathrop,CA,95330,449900,3,2.5,Lathrop,1900,4182,2020,1,,,Active,,,http://www.redfin.com/CA/Lathrop/2820-Garden-Farms-Ave-95330/home/171938713,MetroList,20030542,N,Y,37.8047883,-121.3389598
MLS Listing,,Single Family Residential,132 Redwood Dr,Woodacre,CA,94973,699000,3,2.0,San Geronimo Valley,1970,11208,1917,1,355,,Active,,,http://www.redfin.com/CA/Woodacre/132-Redwood-Dr-94973/home/696720,BAREIS,22011778,N,Y,38.011087,-122.645295
MLS Listing,,Single Family Residential,1421 Ramsgate Way,SAN JOSE,CA,95127,799000,3,2.0,SAN JOSE,1631,5002,1957,1,490,,Active,,,http://www.redfin.com/CA/San-Jose/1421-Ramsgate-Way-95127/home/1253578,MLSListings,ML81794397,N,Y,37.3489901,-121.8177156
MLS Listing,,Single Family Residential,2512 Cole St,Oakland,CA,94601,799000,3,2.0,Maxwell  Park,1195,4300,1940,1,669,,Active,,,http://www.redfin.com/CA/Oakland/2512-Cole-St-94601/home/1817069,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906452,N,Y,37.7758841,-122.1972416
MLS Listing,,Single Family Residential,4992 Parkgreen Cir,Antioch,CA,94531,408000,3,2.0,Antioch,1412,4515,1990,1,289,,Active,,,http://www.redfin.com/CA/Antioch/4992-Parkgreen-Cir-94531/home/589316,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906451,N,Y,37.9653906,-121.763556
MLS Listing,,Single Family Residential,1287 Forrestal Ave,SAN JOSE,CA,95110,858000,2,2.0,SAN JOSE,1279,5123,1949,1,671,,Active,,,http://www.redfin.com/CA/San-Jose/1287-Forrestal-Ave-95110/home/1433912,MLSListings,ML81794396,N,Y,37.3582431,-121.9114646
MLS Listing,,Single Family Residential,305 Bluefield Dr,SAN JOSE,CA,95136,889000,4,2.0,SAN JOSE,1581,5836,1971,1,562,33,Active,,,http://www.redfin.com/CA/San-Jose/305-Bluefield-Dr-95136/home/1661239,MLSListings,ML81794394,N,Y,37.2719623,-121.8447188
MLS Listing,,Single Family Residential,2419 Erie Dr,Concord,CA,94519,564000,3,2.0,Holbrook Heights,1179,7200,1954,1,478,27,Active,,,http://www.redfin.com/CA/Concord/2419-Erie-Dr-94519/home/1728788,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906450,N,Y,37.9851048,-122.0292493
MLS Listing,,Single Family Residential,1157 Douglas Fir Dr,Manteca,CA,95336,375000,3,2.0,North Manteca,1510,6734,1980,1,,89,Active,,,http://www.redfin.com/CA/Manteca/1157-Douglas-Fir-Dr-95336/home/19773587,MetroList,20030529,N,Y,37.819673,-121.2348472
MLS Listing,,Single Family Residential,2161 Megan Dr,Oakley,CA,94561,469900,3,2.0,Orchard View,1339,7000,1993,1,351,,Active,,,http://www.redfin.com/CA/Oakley/2161-Megan-Dr-94561/home/1884434,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906446,N,Y,37.9878498,-121.7351974
MLS Listing,,Single Family Residential,31700 S Bird Rd,Tracy,CA,95304,830000,4,2.0,New Jerusalem,2227,69696,1990,1,,,Active,,,http://www.redfin.com/CA/Tracy/31700-S-Bird-Rd-95304/home/19748824,MetroList,20030356,N,Y,37.6651922,-121.3608193
MLS Listing,,Single Family Residential,541 Meghan Dr,Patterson,CA,95363,379900,4,2.5,Patterson,2230,6534,1988,1,,,Active,,,http://www.redfin.com/CA/Patterson/541-Meghan-Dr-95363/home/19959421,MetroList,20030049,N,Y,37.4627404,-121.1293925
MLS Listing,,Single Family Residential,751 Shady Gln,Martinez,CA,94553,750000,4,2.5,Martinez,2567,10500,1974,1,292,,Active,,,http://www.redfin.com/CA/Martinez/751-Shady-Gln-94553/home/1052654,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905742,N,Y,37.9982132,-122.1276315
MLS Listing,,Single Family Residential,207 Mulberry Cir,Lodi,CA,95240,349000,3,2.0,Lodi/Woodbdg/Sunnyside Estates/Henderson Village,1333,5502,1978,1,,,Active,,,http://www.redfin.com/CA/Lodi/207-Mulberry-Cir-95240/home/19848675,MetroList,20030427,N,Y,38.1023809,-121.2741867
MLS Listing,,Single Family Residential,3544 Dover St,Napa,CA,94558,619500,3,2.0,Napa,1420,6220,1958,1,436,,Active,,,http://www.redfin.com/CA/Napa/3544-Dover-St-94558/home/12193273,BAREIS,22011349,N,Y,38.3214034,-122.3163099
MLS Listing,,Single Family Residential,2811 Salvia Cmn,LIVERMORE,CA,94551,759000,3,3.0,LIVERMORE,1566,1696,2008,1,485,169,Active,,,http://www.redfin.com/CA/Livermore/2811-Salvia-Cmn-94551/home/22809035,MLSListings,ML81794389,N,Y,37.7078282,-121.7994725
MLS Listing,,Single Family Residential,1344 Wilton Rd,Livermore,CA,94551,799000,4,2.0,Summerset,1414,6000,1969,1,565,,Active,,,http://www.redfin.com/CA/Livermore/1344-Wilton-Rd-94551/home/1680172,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906445,N,Y,37.6932846,-121.7949335
MLS Listing,,Single Family Residential,200 Eugenia St,Brentwood,CA,94513,629000,4,3.0,Brentwood,2594,4560,2020,1,242,70,Active,,,http://www.redfin.com/CA/Brentwood/200-Eugenia-ST-94513/home/171937926,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906442,N,Y,37.931868,-121.6957863
MLS Listing,,Single Family Residential,3645 Abbyford Ct,Tracy,CA,95377,575000,5,3.5,Greystone Sta,2350,6470,1996,1,245,,Active,,,http://www.redfin.com/CA/Tracy/3645-Abbyford-Ct-95377/home/19753797,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906439,N,Y,37.7047601,-121.4404174
MLS Listing,,Single Family Residential,815 S Main St,Manteca,CA,95337,325000,3,2.0,South Manteca,1641,11029,1959,1,,,Active,,,http://www.redfin.com/CA/Manteca/815-S-Main-St-95337/home/19771374,MetroList,20030131,N,Y,37.7904191,-121.2164217
MLS Listing,,Single Family Residential,727 Prospector Dr,Stockton,CA,95210,250000,3,2.0,Stockton,1434,6000,1980,1,174,,Active,,,http://www.redfin.com/CA/Stockton/727-Prospector-Dr-95210/home/19832664,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906436,N,Y,38.0323643,-121.3032916
MLS Listing,,Single Family Residential,124 Shubin Way,VACAVILLE,CA,95687,639888,3,2.5,VACAVILLE,2784,6500,2016,1,230,,Active,,,http://www.redfin.com/CA/Vacaville/124-Shubin-Way-95687/home/103687202,MLSListings,ML81794136,N,Y,38.3344295,-121.9416448
MLS Listing,,Single Family Residential,8 Zanco Way,Novato,CA,94947,795500,3,2.0,Novato,1690,7200,1960,1,471,,Active,,,http://www.redfin.com/CA/Novato/8-Zanco-Way-94947/home/1181873,BAREIS,22009510,N,Y,38.1030176,-122.5832344
MLS Listing,,Single Family Residential,703 Summit Lakes Way,Galt,CA,95632,405000,3,2.5,Galt,1624,6199,1990,1,,,Active,,,http://www.redfin.com/CA/Galt/703-Summit-Lakes-Way-95632/home/19269511,MetroList,20030509,N,Y,38.2744969,-121.296973
MLS Listing,,Single Family Residential,1257 Center Ave,Martinez,CA,94553,688000,3,2.0,Martinez,1524,7878,1968,1,451,,Active,,,http://www.redfin.com/CA/Martinez/1257-Center-Ave-94553/home/1720368,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906430,N,Y,37.9876043,-122.1048249
MLS Listing,,Single Family Residential,2878 Taylor Rd,Bethel Island,CA,94511,695000,2,3.0,Anglers,1369,8500,1982,1,508,,Active,,,http://www.redfin.com/CA/Bethel-Island/2878-Taylor-Rd-94511/home/1378079,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906426,N,Y,38.014444,-121.642899
MLS Listing,,Single Family Residential,584 Shady Glen Ave,Vacaville,CA,95688,584500,4,3.0,Vacaville 2,2348,7074,1989,1,249,,Active,,,http://www.redfin.com/CA/Vacaville/584-Shady-Glen-Ave-95688/home/2453650,BAREIS,22011662,N,Y,38.3668694,-122.0085984
MLS Listing,,Single Family Residential,233 O St,Lathrop,CA,95330,409999,3,2.0,Lathrop,1524,5375,1989,1,,,Active,,,http://www.redfin.com/CA/Lathrop/233-O-St-95330/home/19781234,MetroList,20029862,N,Y,37.8157158,-121.2905759
MLS Listing,,Single Family Residential,2267 Winchester Loop,Discovery Bay,CA,94505,749888,4,3.0,Lakeshore,3198,6500,2003,1,234,205,Active,,,http://www.redfin.com/CA/Discovery-Bay/2267-Winchester-Loop-94505/home/2101719,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906419,N,Y,37.9145757,-121.6195967
MLS Listing,,Single Family Residential,910 Shadywood Cir,Suisun City,CA,94585,418888,4,2.5,Suisun 1,1724,3684,1992,1,243,,Active,,,http://www.redfin.com/CA/Suisun-City/910-Shadywood-Cir-94585/home/2581779,BAREIS,22011769,N,Y,38.2529362,-122.0217222
MLS Listing,,Single Family Residential,18929 N Jack Tone Rd,Lockeford,CA,95237,380000,2,2.0,Cities of Victor/Lockeford/Clements,1644,5502,1985,1,,,Active,,,http://www.redfin.com/CA/Lockeford/18929-N-Jack-Tone-Rd-95237/home/19851983,MetroList,20029846,N,Y,38.15615,-121.1509701
MLS Listing,,Single Family Residential,1385 Elderberry Dr,Concord,CA,94521,695000,3,2.0,Turtle Creek,1356,6600,1976,1,513,32,Active,,,http://www.redfin.com/CA/Concord/1385-Elderberry-Dr-94521/home/1231812,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906417,N,Y,37.9549808,-121.9834567
MLS Listing,,Single Family Residential,14271 Acapulco Rd,San Leandro,CA,94577,625000,4,2.0,Marina Faire,1386,5760,1962,1,451,,Active,,,http://www.redfin.com/CA/San-Leandro/14271-Acapulco-Rd-94577/home/1765258,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906414,N,Y,37.6940947,-122.1789287
MLS Listing,,Single Family Residential,342 Boardwalk Ct,Vacaville,CA,95687,490000,3,2.0,Vacaville 6,1813,5118,2001,1,270,105,Active,,,http://www.redfin.com/CA/Vacaville/342-Boardwalk-Ct-95687/home/2602234,BAREIS,22011708,N,Y,38.3562987,-121.9580871
MLS Listing,,Single Family Residential,1082 Cambridge St,Novato,CA,94947,819000,4,2.0,Novato,2273,8400,1956,1,360,,Active,,,http://www.redfin.com/CA/Novato/1082-Cambridge-St-94947/home/1208673,BAREIS,22011704,N,Y,38.0776513,-122.5569389
MLS Listing,,Single Family Residential,747 Glacier Way,Fairfield,CA,94534,530000,4,2.5,Green Valley 1,1775,5502,1992,1,299,91,Active,,,http://www.redfin.com/CA/Fairfield/747-Glacier-Way-94534/home/2147649,BAREIS,22010535,N,Y,38.228447,-122.1462858
MLS Listing,,Single Family Residential,217 Red Clover Way,American Canyon,CA,94503,750000,5,3.0,American Canyon,3597,8002,2004,1,209,,Active,,,http://www.redfin.com/CA/American-Canyon/217-Red-Clover-Way-94503/home/12222741,BAREIS,22010777,N,Y,38.1753588,-122.2701297
MLS Listing,,Single Family Residential,1607 Roma Dr,Pittsburg,CA,94565,619000,4,2.5,San Marco,2375,2375,2013,1,261,,Active,,,http://www.redfin.com/CA/Pittsburg/1607-Roma-Dr-94565/home/56908688,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906413,N,Y,38.0194943,-121.9609754
MLS Listing,,Single Family Residential,119 Mayport Ct,Pittsburg,CA,94565,480000,4,2.5,Harbor Lights,2135,4007,2001,2,225,140,Active,,,http://www.redfin.com/CA/Pittsburg/119-Mayport-Ct-94565/home/1919154,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906400,N,Y,38.0282625,-121.9078638
MLS Listing,,Single Family Residential,2319 Glendale Cir,Antioch,CA,94509,569000,4,2.5,Mira Vista Hills,2332,9630,1979,2,244,,Active,,,http://www.redfin.com/CA/Antioch/2319-Glendale-Cir-94509/home/626588,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906399,N,Y,37.9780422,-121.831396
MLS Listing,,Single Family Residential,561 Joyce St,Livermore,CA,94550,849000,4,2.0,Rhonewood,1635,13200,1968,2,519,,Active,,,http://www.redfin.com/CA/Livermore/561-Joyce-St-94550/home/1909038,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905919,N,Y,37.6907044,-121.7324368
MLS Listing,,Single Family Residential,1761 Elmhurst Ln,Concord,CA,94521,759950,4,3.0,Bishop Estates,2003,8000,1966,2,379,,Active,,,http://www.redfin.com/CA/Concord/1761-Elmhurst-Ln-94521/home/1009880,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906027,N,Y,37.9689389,-121.9747491
MLS Listing,,Single Family Residential,1262 Tulloch Dr,TRACY,CA,95304,679000,4,3.0,TRACY,3324,8107,2001,2,204,,Active,,,http://www.redfin.com/CA/Tracy/1262-Tulloch-Dr-95304/home/19743702,MLSListings,ML81794307,N,Y,37.7173688,-121.4062146
MLS Listing,,Single Family Residential,3000 Coconut Ct,Antioch,CA,94509,469000,3,2.0,Almond Ridge,1379,8240,1993,2,340,,Active,,,http://www.redfin.com/CA/Antioch/3000-Coconut-Ct-94509/home/571481,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906384,N,Y,38.0009086,-121.7607516
MLS Listing,,Single Family Residential,2301 Dogwood Way,Antioch,CA,94509,335000,3,2.0,Antioch,1154,3400,1978,2,290,,Active,,,http://www.redfin.com/CA/Antioch/2301-Dogwood-Way-94509/home/1133958,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906380,N,Y,38.003228,-121.826596
