SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
New Construction Plan,,Single Family Residential,Plan 1,Hayward,CA,94541,852990,3,3.5,Parkside Heights,2005,,,,425,,Active,,,http://www.redfin.com/CA/Hayward/Parkside-Heights/Plan-1/home/169958596,NewHomeSource.com,Plan-121579168,N,Y,37.6698066,-122.0729738
New Construction Plan,,Single Family Residential,Infinity 1000,San Francisco,CA,94123,302100,3,2.0,Gaia Homes,1000,,,,302,,Active,,,http://www.redfin.com/CA/San-Francisco/Gaia-Homes/Infinity-1000/home/169599461,NewHomeSource.com,Plan-121706986,N,Y,37.798864,-122.437717
New Construction Plan,,Single Family Residential,Orion 1200,San Francisco,CA,94123,359720,3,2.0,Gaia Homes,1200,,,,300,,Active,,,http://www.redfin.com/CA/San-Francisco/Gaia-Homes/Orion-1200/home/169599460,NewHomeSource.com,Plan-121706987,N,Y,37.798864,-122.437717
New Construction Plan,,Single Family Residential,Newport Residence 2,Newark,CA,94560,900000,4,3.5,Compass Bay,1920,,,,469,,Active,,,http://www.redfin.com/CA/Newark/Compass-Bay/Newport-Residence-2/home/171821108,NewHomeSource.com,Plan-111801792,N,Y,37.51816,-122.054325
New Construction Plan,,Single Family Residential,Atlantis 975,San Francisco,CA,94123,300073,2,2.0,Gaia Homes,975,,,,308,,Active,,,http://www.redfin.com/CA/San-Francisco/Gaia-Homes/Atlantis-975/home/169599462,NewHomeSource.com,Plan-121706985,N,Y,37.798864,-122.437717
New Construction Plan,,Single Family Residential,Savannah 875,San Francisco,CA,94123,270245,2,2.0,Gaia Homes,875,,,,309,,Active,,,http://www.redfin.com/CA/San-Francisco/Gaia-Homes/Savannah-875/home/169599463,NewHomeSource.com,Plan-121706984,N,Y,37.798864,-122.437717
New Construction Plan,,Single Family Residential,Stellar 820,San Francisco,CA,94123,254390,2,2.0,Gaia Homes,820,,,,310,,Active,,,http://www.redfin.com/CA/San-Francisco/Gaia-Homes/Stellar-820/home/169599464,NewHomeSource.com,Plan-121706983,N,Y,37.798864,-122.437717
New Construction Plan,,Single Family Residential,Residence 3 WLH,Richmond,CA,94804,595000,3,3.0,Rows at NOMA,1709,,,,348,,Active,,,http://www.redfin.com/CA/Richmond/Rows-at-NOMA/Residence-3-WLH/home/170540836,NewHomeSource.com,Plan-121781294,N,Y,37.920715,-122.355477
New Construction Plan,,Single Family Residential,Plan 5 WLH,Hayward,CA,94544,800000,4,3.5,SoHay Line,2001,,,,400,,Active,,,http://www.redfin.com/CA/Hayward/SoHay-Line/Plan-5-WLH/home/170540844,NewHomeSource.com,Plan-121781292,N,Y,37.632475,-122.049066
New Construction Plan,,Single Family Residential,Plan 3 Modeled,Hayward,CA,94544,769000,4,3.5,Motion at Mission Crossing,2074,,,,371,,Active,,,http://www.redfin.com/CA/Hayward/Motion-at-Mission-Crossing/Plan-3-Modeled/home/169130505,NewHomeSource.com,Plan-111707850,N,Y,37.6478013,-122.0648796
Redfin Data,,Single Family Residential,4387 Gem Ave,Castro Valley,CA,94546,799900,3,2.0,Castro Valley,1269,5060,1949,3,630,,Pre On-Market,,,http://www.redfin.com/CA/Castro-Valley/4387-Gem-Ave-94546/home/827610,Coming Soon,56481,N,Y,37.6975806,-122.0591973
